source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,gene_ratio,recall,query,parents,qscore
GO:BP,GO:0035967,cellular response to topologically incorrect protein,9.97271951632181e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a protein that is not folded in its correct three-dimensional structure."" [GOC:bf]",109,3365,41,21026,0.012184249628528975,0.3761467889908257,query_1,"['GO:0033554', 'GO:0035966']",0.048751453851355694
GO:BP,GO:0035295,tube development,0.0001001864515775451,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",1101,3365,243,21026,0.07221396731054977,0.22070844686648503,query_1,"['GO:0007275', 'GO:0048856']",0.28879744850697003
GO:BP,GO:0007165,signal transduction,0.00011010687076795284,True,"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]",6002,3365,1091,21026,0.32421991084695395,0.1817727424191936,query_1,"['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']",1.2833225758035312
GO:BP,GO:0097435,supramolecular fiber organization,0.00013413495250375575,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:pr]",861,3365,197,21026,0.058543833580980684,0.22880371660859466,query_1,['GO:0016043'],0.22670853905378718
GO:BP,GO:0032879,regulation of localization,0.00014063595021000441,True,"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]",2029,3365,411,21026,0.12213967310549777,0.20256283883686546,query_1,"['GO:0050789', 'GO:0051179']",0.47047025241878554
GO:BP,GO:0030162,regulation of proteolysis,0.00014125435157066388,True,"""Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:mah]",406,3365,107,21026,0.03179791976225854,0.26354679802955666,query_1,"['GO:0006508', 'GO:0051246']",0.12242193270856881
GO:BP,GO:0060070,canonical Wnt signaling pathway,0.00014218514039072758,True,"""A type of Wnt signaling pathway in which Wnt binding to its receptor on the surface of a target cell results in the by propagation of the molecular signals via beta-catenin, and end with a change in transcription of target genes. In this pathway, the activated receptor signals via downstream effectors that result in the inhibition of beta-catenin phosphorylation, thereby preventing degradation of beta-catenin. Stabilized beta-catenin can then accumulate and travel to the nucleus to trigger changes in transcription of target genes."" [PMID:11532397, PMID:19619488]",311,3365,87,21026,0.025854383358098067,0.2797427652733119,query_1,['GO:0016055'],0.09946558205975847
GO:BP,GO:0009987,cellular process,0.00014599615323521273,True,"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]",20247,3365,3291,21026,0.9780089153046062,0.16254259890354125,query_1,['GO:0008150'],3.7513082941788127
GO:BP,GO:0045184,establishment of protein localization,0.0001711347242796913,True,"""The directed movement of a protein to a specific location."" [GOC:bf]",1937,3365,394,21026,0.11708766716196137,0.20340733092410945,query_1,"['GO:0008104', 'GO:0051234']",0.44102965023591906
GO:BP,GO:0030111,regulation of Wnt signaling pathway,0.00017244581805251166,True,"""Any process that modulates the frequency, rate or extent of the activity of the Wnt signal transduction pathway."" [GOC:dph, GOC:mah, GOC:tb]",331,3365,91,21026,0.027043090638930165,0.27492447129909364,query_1,"['GO:0009966', 'GO:0016055']",0.10177254303624868
GO:BP,GO:0031399,regulation of protein modification process,0.00017315484390269416,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1049,3365,232,21026,0.06894502228826152,0.22116301239275502,query_1,"['GO:0036211', 'GO:0051246']",0.2593412072266421
GO:BP,GO:0009790,embryo development,0.00017785028544958277,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",1135,3365,248,21026,0.0736998514115899,0.2185022026431718,query_1,['GO:0007275'],0.276370421245752
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,0.00024689911312926287,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",599,3365,145,21026,0.04309063893016345,0.24207011686143573,query_1,"['GO:0000902', 'GO:0048666']",0.15544863838327735
GO:BP,GO:0007420,brain development,0.0002744383542858646,True,"""The process whose specific outcome is the progression of the brain over time, from its formation to the mature structure. Brain development begins with patterning events in the neural tube and ends with the mature structure that is the center of thought and emotion. The brain is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.)."" [GOC:dph, GOC:jid, GOC:tb, UBERON:0000955]",754,3365,175,21026,0.05200594353640416,0.23209549071618038,query_1,"['GO:0007417', 'GO:0048513', 'GO:0060322']",0.18522203830301773
GO:BP,GO:0060485,mesenchyme development,0.0002784497558692114,True,"""The process whose specific outcome is the progression of a mesenchymal tissue over time, from its formation to the mature structure. A mesenchymal tissue is made up of loosely packed stellate cells."" [GOC:dph]",320,3365,88,21026,0.026151560178306093,0.275,query_1,"['GO:0009888', 'GO:0048513']",0.09297541692471575
GO:BP,GO:0007417,central nervous system development,0.0002958618597697922,True,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",1061,3365,233,21026,0.06924219910846954,0.21960414703110273,query_1,"['GO:0007399', 'GO:0048731']",0.24434955928403068
GO:BP,GO:0060914,heart formation,0.0003056777222121753,True,"""The developmental process pertaining to the initial formation of the heart from unspecified parts. This process begins with the specific processes that contribute to the appearance of the heart field and the arrival of cardiac neural crest to the heart region. The process ends when the structural rudiment is recognizable."" [GOC:mtg_heart]",34,3365,19,21026,0.005646359583952452,0.5588235294117647,query_1,"['GO:0003007', 'GO:0048645']",0.019845464492844828
GO:BP,GO:0031647,regulation of protein stability,0.000314614204250649,True,"""Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation."" [GOC:dph, GOC:mah, GOC:tb]",335,3365,91,21026,0.027043090638930165,0.2716417910447761,query_1,['GO:0065008'],0.09471089815884036
GO:BP,GO:0051301,cell division,0.00033535526766569415,True,"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]",658,3365,156,21026,0.04635958395245171,0.23708206686930092,query_1,['GO:0009987'],0.16107613650199074
GO:BP,GO:0007346,regulation of mitotic cell cycle,0.0003680572575098844,True,"""Any process that modulates the rate or extent of progress through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",492,3365,123,21026,0.036552748885586926,0.25,query_1,"['GO:0000278', 'GO:0051726']",0.12552523255632597
GO:BP,GO:0003007,heart morphogenesis,0.00038044941723502744,True,"""The developmental process in which the heart is generated and organized. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:dph, GOC:isa_complete]",266,3365,76,21026,0.022585438335809806,0.2857142857142857,query_1,"['GO:0007507', 'GO:0009887']",0.07723549296799699
GO:BP,GO:0016055,Wnt signaling pathway,0.00040076710851738936,True,"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of a target cell and ending with a change in cell state."" [PMID:11532397]",458,3365,116,21026,0.03447251114413076,0.25327510917030566,query_1,['GO:0007166'],0.11710684093324893
GO:BP,GO:0140053,mitochondrial gene expression,0.0004025620778223389,True,"""The process in which a mitochondrial gene's sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA or circRNA (for protein-coding genes) and the translation of that mRNA or circRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form."" [PMID:27058308]",168,3365,54,21026,0.016047548291233282,0.32142857142857145,query_1,['GO:0010467'],0.05448410861920572
GO:BP,GO:0010647,positive regulation of cell communication,0.00041123253833525624,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1795,3365,366,21026,0.1087667161961367,0.20389972144846796,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048522']",0.3682745871682849
GO:BP,GO:0018193,peptidyl-amino acid modification,0.00042183312317763317,True,"""The alteration of an amino acid residue in a peptide."" [GOC:mah]",686,3365,161,21026,0.047845468053491824,0.23469387755102042,query_1,['GO:0036211'],0.16147172385612701
GO:BP,GO:1902532,negative regulation of intracellular signal transduction,0.0005020499775239256,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",662,3365,156,21026,0.04635958395245171,0.23564954682779457,query_1,"['GO:0009968', 'GO:0035556', 'GO:1902531']",0.15295199866049639
GO:BP,GO:0072659,protein localization to plasma membrane,0.0005075624969756651,True,"""A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane."" [GOC:mah]",291,3365,81,21026,0.024071322436849927,0.27835051546391754,query_1,"['GO:0072657', 'GO:1990778']",0.07930322390937151
GO:BP,GO:1903050,regulation of proteolysis involved in protein catabolic process,0.0005420912377763588,True,"""Any process that modulates the frequency, rate or extent of proteolysis involved in cellular catabolic process."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18307834]",236,3365,69,21026,0.02050520059435364,0.2923728813559322,query_1,"['GO:0030162', 'GO:0051603']",0.06696850082068886
GO:BP,GO:0120036,plasma membrane bounded cell projection organization,0.0005427054172485796,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon."" [GOC:krc]",1588,3365,328,21026,0.0974739970282318,0.20654911838790932,query_1,['GO:0030030'],0.31829508368579296
GO:BP,GO:0048666,neuron development,0.000556019852411977,True,"""The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GOC:dph]",1177,3365,253,21026,0.07518573551263001,0.21495327102803738,query_1,"['GO:0030182', 'GO:0048468']",0.24472277996250788
GO:BP,GO:0050767,regulation of neurogenesis,0.0006047759959540382,True,"""Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system."" [GOC:ai]",378,3365,99,21026,0.029420505200594353,0.2619047619047619,query_1,"['GO:0022008', 'GO:0051960', 'GO:0060284']",0.094687114416512
GO:BP,GO:0035966,response to topologically incorrect protein,0.0006084150662906143,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a protein that is not folded in its correct three-dimensional structure."" [GOC:bf]",157,3365,51,21026,0.015156017830609212,0.3248407643312102,query_1,['GO:0006950'],0.04873872274552428
GO:BP,GO:0023056,positive regulation of signaling,0.0006099736671751181,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1796,3365,365,21026,0.10846953937592868,0.2032293986636971,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']",0.3486958256586118
GO:BP,GO:0016310,phosphorylation,0.0006156789221551102,True,"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]",1320,3365,279,21026,0.08291233283803863,0.21136363636363636,query_1,['GO:0006796'],0.2662021260873985
GO:BP,GO:0007059,chromosome segregation,0.0006193267161444025,True,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",427,3365,109,21026,0.032392273402674594,0.25526932084309134,query_1,['GO:0022402'],0.10391701045836876
GO:BP,GO:0035239,tube morphogenesis,0.0006553699660883084,True,"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]",879,3365,197,21026,0.058543833580980684,0.2241183162684869,query_1,"['GO:0009653', 'GO:0035295']",0.18637508250311347
GO:BP,GO:0051247,positive regulation of protein metabolic process,0.0006589830605931073,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",1039,3365,227,21026,0.06745913818722139,0.21847930702598653,query_1,"['GO:0010604', 'GO:0019538', 'GO:0051246']",0.21459600149036884
GO:BP,GO:0051129,negative regulation of cellular component organization,0.0006638219760907992,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",701,3365,163,21026,0.04843982169390788,0.23252496433666192,query_1,"['GO:0016043', 'GO:0048523', 'GO:0051128']",0.15393925259858096
GO:BP,GO:0030030,cell projection organization,0.000703163820625442,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, PMID:16318917]",1631,3365,335,21026,0.09955423476968796,0.2053954629061925,query_1,['GO:0016043'],0.3138888757018569
GO:BP,GO:1903311,regulation of mRNA metabolic process,0.0007072921867471179,True,"""Any process that modulates the frequency, rate or extent of mRNA metabolic process."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",312,3365,85,21026,0.02526002971768202,0.2724358974358974,query_1,"['GO:0016071', 'GO:0051252']",0.07957922640429256
GO:BP,GO:0045596,negative regulation of cell differentiation,0.000734231509267056,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",671,3365,157,21026,0.04665676077265973,0.23397913561847988,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048523', 'GO:0051093']",0.14623007909369545
GO:BP,GO:0034976,response to endoplasmic reticulum stress,0.0007351846680439497,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stress acting at the endoplasmic reticulum. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen."" [GOC:cjm, GOC:mah]",270,3365,76,21026,0.022585438335809806,0.2814814814814815,query_1,['GO:0033554'],0.07077380994050009
GO:BP,GO:0006417,regulation of translation,0.0007905099880935487,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA."" [GOC:isa_complete]",380,3365,99,21026,0.029420505200594353,0.26052631578947366,query_1,"['GO:0006412', 'GO:0010608', 'GO:0051246']",0.09126513260037283
GO:BP,GO:0051240,positive regulation of multicellular organismal process,0.0008248847161197137,True,"""Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1667,3365,341,21026,0.10133729569093611,0.20455908818236354,query_1,"['GO:0032501', 'GO:0048518', 'GO:0051239']",0.3124843683250444
GO:BP,GO:0030029,actin filament-based process,0.0009325124927675627,True,"""Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins."" [GOC:mah]",825,3365,186,21026,0.05527488855869242,0.22545454545454546,query_1,['GO:0009987'],0.16750200103386856
GO:BP,GO:0098876,vesicle-mediated transport to the plasma membrane,0.0010110833720173768,True,"""The directed movement of substances to the plasma membrane in transport vesicles that fuse with the plasma membrane by exocytosis."" [GOC:dos]",155,3365,50,21026,0.014858841010401188,0.3225806451612903,query_1,"['GO:0016192', 'GO:0051668']",0.044505394232289816
GO:BP,GO:0060627,regulation of vesicle-mediated transport,0.0010159867441310762,True,"""Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell."" [GOC:dph, GOC:tb]",531,3365,129,21026,0.03833580980683507,0.24293785310734464,query_1,"['GO:0016192', 'GO:0050794', 'GO:0051049']",0.11474337076698671
GO:BP,GO:0019637,organophosphate metabolic process,0.0010201981249439436,True,"""The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound."" [ISBN:0198506732]",1077,3365,233,21026,0.06924219910846954,0.21634168987929434,query_1,['GO:0006793'],0.20712526199374431
GO:BP,GO:0065009,regulation of molecular function,0.001258557056314455,True,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",1496,3365,309,21026,0.09182763744427935,0.20655080213903743,query_1,['GO:0065007'],0.26631181905987344
GO:BP,GO:0022604,regulation of cell morphogenesis,0.001372532006129223,True,"""Any process that modulates the frequency, rate or extent of cell morphogenesis. Cell morphogenesis is the developmental process in which the shape of a cell is generated and organized."" [GOC:isa_complete]",246,3365,70,21026,0.020802377414561663,0.2845528455284553,query_1,"['GO:0000902', 'GO:0022603']",0.05954633769986541
GO:BP,GO:0034655,nucleobase-containing compound catabolic process,0.0015667338765713995,True,"""The chemical reactions and pathways resulting in the breakdown of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",535,3365,129,21026,0.03833580980683507,0.2411214953271028,query_1,"['GO:0006139', 'GO:0009056']",0.10753212921574898
GO:BP,GO:0060284,regulation of cell development,0.0015738264116526926,True,"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]",847,3365,189,21026,0.056166419019316495,0.2231404958677686,query_1,"['GO:0045595', 'GO:0048468']",0.15743689725579355
GO:BP,GO:0000209,protein polyubiquitination,0.0016973243611176551,True,"""Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain."" [PMID:26906419]",280,3365,77,21026,0.02288261515601783,0.275,query_1,['GO:0016567'],0.06339022495390952
GO:BP,GO:0048762,mesenchymal cell differentiation,0.0017179069716106625,True,"""The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types."" [GOC:dph, GOC:jid]",252,3365,71,21026,0.02109955423476969,0.28174603174603174,query_1,"['GO:0030154', 'GO:0060485']",0.05834027500974823
GO:BP,GO:0051960,regulation of nervous system development,0.0021048711714760264,True,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",457,3365,113,21026,0.033580980683506685,0.24726477024070023,query_1,"['GO:0007399', 'GO:2000026']",0.08988871210647045
GO:BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,0.0023717464344688768,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",364,3365,94,21026,0.027934621099554236,0.25824175824175827,query_1,['GO:0007167'],0.07332647367069728
GO:BP,GO:0001944,vasculature development,0.0023794183534021868,True,"""The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism."" [GOC:dph, UBERON:0002409]",762,3365,172,21026,0.05111441307578009,0.22572178477690288,query_1,"['GO:0048731', 'GO:0072359']",0.13410015487975593
GO:BP,GO:0045597,positive regulation of cell differentiation,0.00245554336100948,True,"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",879,3365,194,21026,0.057652303120356616,0.22070534698521047,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']",0.15046400123245823
GO:BP,GO:0007219,Notch signaling pathway,0.002638593341084913,True,"""The series of molecular signals initiated by an extracellular ligand binding to the receptor Notch on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:go_curators, GOC:signaling]",186,3365,56,21026,0.01664190193164933,0.3010752688172043,query_1,['GO:0007166'],0.042913266604126185
GO:BP,GO:0006468,protein phosphorylation,0.002769167311044727,True,"""The process of introducing a phosphate group on to a protein."" [GOC:hb]",1227,3365,258,21026,0.07667161961367014,0.21026894865525672,query_1,"['GO:0016310', 'GO:0036211']",0.19609922952662792
GO:BP,GO:0007264,small GTPase-mediated signal transduction,0.0028314569304558517,True,"""An intracellular signaling cassette in which a small monomeric GTPase relays a signal."" [GOC:mah]",505,3365,122,21026,0.036255572065378903,0.24158415841584158,query_1,['GO:0141124'],0.0923788365199644
GO:BP,GO:0040007,growth,0.00284649286314533,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell."" [GOC:bf, GOC:ma]",929,3365,203,21026,0.06032689450222883,0.2185145317545748,query_1,['GO:0008150'],0.1535735660769505
GO:BP,GO:0019220,regulation of phosphate metabolic process,0.0028801652831142183,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",956,3365,208,21026,0.06181277860326895,0.2175732217573222,query_1,"['GO:0006796', 'GO:0051174']",0.15704046908534333
GO:BP,GO:0051174,regulation of phosphorus metabolic process,0.0031093100979012423,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:ai]",957,3365,208,21026,0.06181277860326895,0.2173458725182863,query_1,"['GO:0006793', 'GO:0019222']",0.15498540274722292
GO:BP,GO:0030036,actin cytoskeleton organization,0.0033280175535263137,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:dph, GOC:jl, GOC:mah]",729,3365,165,21026,0.04903417533432392,0.22633744855967078,query_1,"['GO:0007010', 'GO:0030029']",0.12149758532864538
GO:BP,GO:0016236,macroautophagy,0.0034442464336639244,True,"""The autophagic process that proceeds via the formation of an autophagosome."" [PMID:24366339]",362,3365,93,21026,0.02763744427934621,0.2569060773480663,query_1,['GO:0006914'],0.06806842133216137
GO:BP,GO:0051493,regulation of cytoskeleton organization,0.00344505776185463,True,"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:ai]",517,3365,124,21026,0.03684992570579495,0.23984526112185686,query_1,"['GO:0007010', 'GO:0033043']",0.09075412571037819
GO:BP,GO:0006897,endocytosis,0.0036391485427484977,True,"""A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."" [GOC:mah, ISBN:0198506732, ISBN:0716731363, Wikipedia:Endocytosis]",709,3365,161,21026,0.047845468053491824,0.22708039492242596,query_1,"['GO:0016192', 'GO:0098657']",0.11669510696597601
GO:BP,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,0.003738245658050533,True,"""Any process that modulates the frequency, rate or extent of ubiquitin-dependent protein catabolic process."" [GOC:BHF]",170,3365,52,21026,0.015453194650817237,0.3058823529411765,query_1,"['GO:0006511', 'GO:0009894', 'GO:1903050']",0.03751003638846964
GO:BP,GO:0080134,regulation of response to stress,0.004007422983558974,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",1387,3365,286,21026,0.0849925705794948,0.2062004325883201,query_1,"['GO:0006950', 'GO:0048583']",0.20373864998292462
GO:BP,GO:0034620,cellular response to unfolded protein,0.004036171179323629,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."" [GOC:mah]",94,3365,34,21026,0.010104011887072809,0.3617021276595745,query_1,"['GO:0006986', 'GO:0035967']",0.02418931185245908
GO:BP,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,0.004208529745814303,True,"""The series of molecular signals initiated by an extracellular ligand binding to a member of the transforming growth factor receptor superfamily, and ending with the regulation of a downstream cellular process, e.g. transcription."" [PMID:22651914, PMID:28096268]",344,3365,89,21026,0.026448736998514116,0.25872093023255816,query_1,['GO:0007178'],0.06283875016384563
GO:BP,GO:0001568,blood vessel development,0.004323756768630458,True,"""The process whose specific outcome is the progression of a blood vessel over time, from its formation to the mature structure. The blood vessel is the vasculature carrying blood."" [GOC:hjd, UBERON:0001981]",732,3365,165,21026,0.04903417533432392,0.22540983606557377,query_1,"['GO:0001944', 'GO:0048856']",0.11592359374240248
GO:BP,GO:1901135,carbohydrate derivative metabolic process,0.004344023149898595,True,"""The chemical reactions and pathways involving carbohydrate derivative."" [GOC:TermGenie]",983,3365,212,21026,0.06300148588410104,0.21566632756866735,query_1,['GO:0008152'],0.1488163055653914
GO:BP,GO:0042176,regulation of protein catabolic process,0.004489981381212431,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators, GOC:jl]",369,3365,94,21026,0.027934621099554236,0.25474254742547425,query_1,"['GO:0009894', 'GO:0030163', 'GO:0051246']",0.06558365920670094
GO:BP,GO:0043067,regulation of programmed cell death,0.004604791097845249,True,"""Any process that modulates the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",1506,3365,307,21026,0.0912332838038633,0.20385126162018594,query_1,"['GO:0012501', 'GO:0050794']",0.21319303140340973
GO:BP,GO:1901888,regulation of cell junction assembly,0.004621979092110307,True,"""Any process that modulates the frequency, rate or extent of cell junction assembly."" [GOC:TermGenie]",263,3365,72,21026,0.021396731054977712,0.2737642585551331,query_1,"['GO:0034329', 'GO:0044087', 'GO:0051128']",0.04996504775218445
GO:BP,GO:0048285,organelle fission,0.004908682870808421,True,"""The creation of two or more organelles by division of one organelle."" [GOC:jid]",500,3365,120,21026,0.03566121842496285,0.24,query_1,['GO:0006996'],0.08234300237453486
GO:BP,GO:0015931,nucleobase-containing compound transport,0.006497045842147834,True,"""The directed movement of nucleobases, nucleosides, nucleotides and nucleic acids, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",237,3365,66,21026,0.01961367013372957,0.27848101265822783,query_1,['GO:0071705'],0.042900668216349046
